narration,amount,merchant,merchant_frequency,is_recurring,cadence
RECURRING-MONTHLY-RECURRING-MONTHLY-RTGS-BSNL-REF265062,4604.18,BSNL,20,1,monthly
RECURRING-MONTHLY-IMPS-1mg-REF268399,5730.56,1mg,20,1,monthly
RECURRING-MONTHLY-RTGS-Hotstar-REF370060,336.13,Hotstar,20,1,monthly
NEFT-Myntra-REF488183,3861.25,Myntra,36,0,one-time
NEFT-PRIME VIDEO-REF949765,34457.75,Prime Video,40,0,one-time
UPI-BIGBASKET-8349524961@ybl-566556,2085.09,BigBasket,33,0,one-time
NEFT-Myntra-REF865658,3013.58,Myntra,36,0,one-time
CARD-24376218,32237.49,,270,0,one-time
RECURRING-MONTHLY-RECURRING-MONTHLY-NEFT-Amazon-REF768619,3958.18,Amazon,39,1,monthly
RECURRING-MONTHLY-UPI-LANDLORD-1144647002@okhdfcbank,18332.71,,270,1,monthly
CARD-PhonePe-REF732267,3582.41,PhonePe,20,0,one-time
RECURRING-MONTHLY-UPI-Flipkart-REF747774,1184.38,Flipkart,30,1,monthly
UPI-Coursera-REF798146,2622.85,Coursera,31,0,one-time
IMPS-CRED-REF637989,35226.49,CRED,37,0,one-time
CARD-46295612,38797.23,Apollo,38,0,one-time
UPI-Swiggy-REF247091,1533.99,Swiggy,33,0,one-time
IMPS-1mg-REF693251,6369.3,1mg,19,0,one-time
RTGS-Medibuddy-REF461242,1991.83,Medibuddy,20,0,one-time
NEFT-EMPLOYER-REF887804,16208.81,,270,0,one-time
RECURRING-MONTHLY-CARD-OYO-REF671601,6483.43,OYO,30,1,monthly
RECURRING-WEEKLY-RECURRING-WEEKLY-UPI-Swiggy-REF442211,497.72,Swiggy,36,1,weekly
UPI-LANDLORD-2633310428@okhdfcbank,23600.13,,270,0,one-time
UPI-LANDLORD-1805584557@okhdfcbank,35717.03,,270,0,one-time
RTGS-Blinkit-REF324461,706.55,Blinkit,35,0,one-time
NACH-PROVIDER-081789,48328.14,,232,0,one-time
NACH-Moneycontrol-REF691939,36518.66,Moneycontrol,20,0,one-time
UPI-KUVERA-4873875030@ybl-990904,5407.36,Kuvera,27,0,one-time
IMPS-Udemy-REF830551,1425.0,Udemy,39,0,one-time
RECURRING-WEEKLY-NACH-BSNL-REF132851,5113.93,BSNL,20,1,weekly
NEFT-PayU-REF314448,9716.9,PayU,20,0,one-time
RECURRING-MONTHLY-IMPS-Vodafone-REF111484,2444.11,Vodafone,20,1,monthly
RTGS-PayU-REF183724,40056.03,PayU,20,0,one-time
NEFT-UDEMY-REF521719,4642.15,Udemy,39,0,one-time
RECURRING-MONTHLY-UPI-JANE SMITH-1044476904@okhdfcbank,109230.97,,270,1,monthly
NACH-Skyscanner-REF547973,6534.92,Skyscanner,29,0,one-time
RECURRING-MONTHLY-CARD-YouTube Premium-REF281012,285.38,YouTube Premium,20,1,monthly
IMPS-Upstox-REF738862,37270.81,Upstox,20,0,one-time
RTGS-PRIME VIDEO-REF601411,12728.27,Prime Video,40,0,one-time
NACH-Blinkit-REF371314,1855.81,Blinkit,35,0,one-time
RECURRING-MONTHLY-RTGS-BigBasket-REF612183,1465.0,BigBasket,36,1,monthly
UPI-LANDLORD-9796196972@okhdfcbank,48571.18,,270,0,one-time
IMPS-PERSON B-069226,7471.64,,270,0,one-time
UPI-LANDLORD-3644972946@okhdfcbank,29017.89,,270,0,one-time
UPI-ZERODHA-5943945568@ybl-682492,2242.74,Zerodha,32,0,one-time
UPI-Flipkart-REF797716,1227.45,Flipkart,30,0,one-time
RECURRING-QUARTERLY-RECURRING-MONTHLY-NACH-Kuvera-REF483945,12705.96,Kuvera,27,1,quarterly
UPI-IOC-REF874991,1180.19,IOC,20,0,one-time
RECURRING-WEEKLY-NEFT-Spotify-REF189863,752.29,Spotify,48,1,weekly
UPI-LANDLORD-7115307653@okhdfcbank,1193.45,,270,0,one-time
NACH-ICICI Lombard-REF398095,2076.1,ICICI Lombard,20,0,one-time
IMPS-PERSON A-203974,18282.39,,270,0,one-time
RECURRING-MONTHLY-UPI-LinkedIn Learning-REF725880,1719.6,LinkedIn Learning,20,1,monthly
UPI-Practo-REF976947,8961.08,Practo,20,0,one-time
UPI-AMAZON-1266261005@ybl-112772,9481.23,Amazon,39,0,one-time
RECURRING-MONTHLY-UPI-Udemy-REF672106,2202.14,Udemy,39,1,monthly
UPI-KUVERA-4873875030@ybl-990904,6075.2,Kuvera,27,0,one-time
RECURRING-DAILY-CARD-HDFC Life-REF265099,2197.38,HDFC Life,29,1,daily
UPI-Prime Video-REF732074,922.35,Prime Video,40,0,one-time
RECURRING-WEEKLY-RECURRING-MONTHLY-IMPS-BookMyShow-REF228986,919.27,BookMyShow,20,1,weekly
IMPS-Fortis-REF450734,8004.67,Fortis,32,0,one-time
RECURRING-WEEKLY-CARD-Blinkit-REF544926,1556.65,Blinkit,30,1,weekly
RECURRING-MONTHLY-UPI-LANDLORD-5227746976@okhdfcbank,20212.94,,263,1,monthly
UPI-JANE SMITH-0060436831@okhdfcbank,15521.75,,270,0,one-time
RECURRING-MONTHLY-RTGS-Netflix-REF584324,776.09,Netflix,47,1,monthly
RECURRING-MONTHLY-UPI-Practo-REF596729,3017.21,Practo,20,1,monthly
NEFT-Spotify-REF881398,894.25,Spotify,48,0,one-time
RECURRING-QUARTERLY-RECURRING-MONTHLY-NEFT-LinkedIn Learning-REF428322,1890.28,LinkedIn Learning,20,1,quarterly
UPI-FORTIS-4120066433@ybl-102716,25269.3,Fortis,32,0,one-time
RECURRING-MONTHLY-UPI-Bajaj Allianz-REF892840,6332.72,Bajaj Allianz,20,1,monthly
RECURRING-MONTHLY-IMPS-1mg-REF268399,6443.85,1mg,17,1,monthly
UPI-CRED-9789728212@ybl-776106,5053.43,CRED,37,0,one-time
UPI-Indigo-REF257024,1887.15,Indigo,32,0,one-time
CARD-Skyscanner-REF803714,4920.73,Skyscanner,29,0,one-time
UPI-Fortis-REF227245,5696.41,Fortis,32,0,one-time
UPI-JANE SMITH-1729180768@okhdfcbank,28320.96,,270,0,one-time
UPI-JOHN DOE-2110183579@okhdfcbank,7441.45,,270,0,one-time
RECURRING-QUARTERLY-UPI-IOC-REF436766,768.1,IOC,20,1,quarterly
IMPS-BSNL-REF531082,3807.7,BSNL,20,0,one-time
UPI-Flipkart-REF550038,2165.46,Flipkart,30,0,one-time
UPI-ZERODHA-0638691670@ybl-073356,6755.22,Zerodha,32,0,one-time
RECURRING-MONTHLY-UPI-JANE SMITH-8687593586@okhdfcbank,88996.37,,270,1,monthly
UPI-ZEPTO-0074530106@ybl-996067,18480.82,Zepto,34,0,one-time
RECURRING-MONTHLY-IMPS-TATA Power-REF329010,656.32,TATA Power,20,1,monthly
NEFT-EMPLOYER-REF953331,37608.8,,290,0,one-time
IMPS-BSNL-REF190999,3891.37,BSNL,20,0,one-time
NACH-SWIGGY-265985,225.69,Swiggy,33,0,one-time
UPI-Jio-REF849850,929.41,Jio,26,0,one-time
IMPS-PERSON A-478301,613.5,Blinkit,35,0,one-time
UPI-LANDLORD-3205082843@okhdfcbank,48338.39,,270,0,one-time
RECURRING-MONTHLY-NEFT-LinkedIn Learning-REF428322,2008.72,LinkedIn Learning,20,1,monthly
RECURRING-MONTHLY-RECURRING-MONTHLY-UPI-SPOTIFY-5399729941@ybl-477278,448.67,Spotify,48,1,monthly
RTGS-Practo-REF825182,2670.8,Practo,20,0,one-time
IMPS-Upstox-REF856288,8198.42,Upstox,18,0,one-time
RECURRING-WEEKLY-IMPS-Google Pay-REF392713,538.85,Google Pay,20,1,weekly
RECURRING-QUARTERLY-CARD-BESCOM-REF163958,2924.26,BESCOM,29,1,quarterly
NACH-Skyscanner-REF547973,5762.17,Skyscanner,29,0,one-time
UPI-KFC-6563349490@ybl-701975,283.17,KFC,40,0,one-time
RECURRING-DAILY-NACH-Zepto-REF121109,2437.67,Zepto,34,1,daily
RECURRING-DAILY-NACH-Prime Video-REF498272,525.13,Prime Video,46,1,daily
UPI-BIGBASKET-7046003133@ybl-077447,985.61,BigBasket,36,0,one-time
UPI-JANE SMITH-0060436831@okhdfcbank,15521.75,,270,0,one-time
NACH-HDFC Life-REF816780,9078.16,HDFC Life,29,0,one-time
NACH-PayU-REF618658,44554.69,PayU,20,0,one-time
RECURRING-WEEKLY-RECURRING-MONTHLY-RTGS-BigBasket-REF110594,1401.07,BigBasket,30,1,weekly
RTGS-Fortis-REF161785,3903.09,Fortis,32,0,one-time
UPI-Medibuddy-REF268842,3685.49,Medibuddy,20,0,one-time
IMPS-1mg-REF843733,4028.39,1mg,20,0,one-time
IMPS-Indigo-REF861347,553.99,Indigo,31,0,one-time
NEFT-EMPLOYER-REF614969,14036.19,,270,0,one-time
NEFT-PayU-REF853360,45374.47,PayU,22,0,one-time
NACH-SHELL-077017,1449.75,Shell,38,0,one-time
CARD-18603966,48359.98,Netflix,47,0,one-time
RECURRING-MONTHLY-NEFT-Jio-REF133180,630.91,Jio,26,1,monthly
UPI-ZERODHA-5943945568@ybl-682492,2242.74,Zerodha,32,0,one-time
RTGS-Shell-REF454808,1979.4,Shell,38,0,one-time
RECURRING-MONTHLY-UPI-ICICI Lombard-REF523603,6795.63,ICICI Lombard,20,1,monthly
NACH-BESCOM-417445,17403.53,BESCOM,29,0,one-time
RECURRING-WEEKLY-RTGS-KFC-REF832593,638.64,KFC,37,1,weekly
RECURRING-MONTHLY-NEFT-Skyscanner-REF490219,5369.55,Skyscanner,29,1,monthly
RECURRING-MONTHLY-RECURRING-MONTHLY-UPI-NETFLIX-8415797697@ybl-143007,158.92,Netflix,47,1,monthly
RECURRING-QUARTERLY-NACH-Airtel-REF278336,1471.31,Airtel,35,1,quarterly
IMPS-PERSON A-242063,41603.15,,270,0,one-time
NEFT-Starbucks-REF932085,1108.17,Starbucks,33,0,one-time
RECURRING-MONTHLY-RTGS-Hotstar-REF370060,336.13,Hotstar,20,1,monthly
RECURRING-MONTHLY-UPI-LIC-5551925959@ybl-817402,14150.79,LIC,26,1,monthly
UPI-OYO-REF489382,10796.56,OYO,30,0,one-time
NEFT-Udemy-REF177230,1823.24,Udemy,39,0,one-time
RECURRING-MONTHLY-CARD-Fortis-REF594301,5835.31,Fortis,32,1,monthly
CARD-UberEats-REF335056,727.84,UberEats,33,0,one-time
RECURRING-MONTHLY-UPI-JANE SMITH-5778424367@okhdfcbank,29492.09,,270,1,monthly
NACH-Jio-REF411353,568.36,Jio,26,0,one-time
IMPS-Amazon-REF934548,1498.21,Amazon,39,0,one-time
RECURRING-MONTHLY-RECURRING-QUARTERLY-NEFT-Skyscanner-REF906789,2607.27,Skyscanner,29,1,monthly
RECURRING-DAILY-RECURRING-MONTHLY-IMPS-Coursera-REF989374,1611.32,Coursera,31,1,daily
RECURRING-QUARTERLY-NACH-Flipkart-REF719702,1506.49,Flipkart,30,1,quarterly
NACH-SPOTIFY-335039,20737.74,Spotify,48,0,one-time
UPI-JANE SMITH-7883425250@okhdfcbank,10195.85,,270,0,one-time
UPI-JIO-6679560408@ybl-396324,25715.74,Jio,26,0,one-time
RECURRING-MONTHLY-UPI-Ola-REF753750,10604.71,Ola,20,1,monthly
RECURRING-MONTHLY-NACH-KFC-REF534967,1868.6,KFC,37,1,monthly
NEFT-Prime Video-REF842423,388.2,Prime Video,40,0,one-time
NEFT-Skyscanner-REF534287,2371.82,Skyscanner,29,0,one-time
NACH-Indigo-REF833783,1151.93,Indigo,32,0,one-time
RECURRING-QUARTERLY-CARD-BESCOM-REF163958,2924.26,BESCOM,29,1,quarterly
RTGS-Caltex-REF453495,1480.81,Caltex,18,0,one-time
RECURRING-MONTHLY-CARD-PhonePe-REF552783,3861.19,PhonePe,20,1,monthly
UPI-Bajaj Allianz-REF298569,8413.37,Bajaj Allianz,20,0,one-time
RTGS-Uber-REF359988,3141.59,Uber,20,0,one-time
RECURRING-MONTHLY-NACH-Blinkit-REF171049,2817.83,Blinkit,35,1,monthly
CARD-Byju's-REF666305,1696.36,Byju's,20,0,one-time
RECURRING-DAILY-RTGS-Groww-REF528213,5581.07,Groww,31,1,daily
NEFT-AIRTEL-REF810864,29321.47,Airtel,34,0,one-time
RECURRING-QUARTERLY-NACH-Zerodha-REF925864,15016.74,Zerodha,32,1,quarterly
NACH-FLIPKART-007384,40436.22,Flipkart,30,0,one-time
RECURRING-MONTHLY-NEFT-Shell-REF293341,1350.61,Shell,38,1,monthly
RTGS-BANK-REF563223,24011.84,,270,0,one-time
NACH-PRIME VIDEO-195966,26855.46,Prime Video,40,0,one-time
RECURRING-MONTHLY-UPI-SPOTIFY-8564388837@ybl-573406,812.6,Spotify,48,1,monthly
CARD-Fortis-REF846493,3604.13,Fortis,32,0,one-time
NACH-NETFLIX-812323,45657.27,Netflix,47,0,one-time
UPI-Jio-REF735713,3824.56,Jio,26,0,one-time
RECURRING-MONTHLY-CARD-HDFC Life-REF194810,8939.71,HDFC Life,29,1,monthly
RECURRING-MONTHLY-NEFT-Cure.fit-REF760684,2440.18,Cure.fit,20,1,monthly
CARD-44336742,19466.98,Fortis,32,0,one-time
IMPS-Byju's-REF268547,3817.8,Byju's,20,0,one-time
NACH-BLINKIT-675693,1198.91,Blinkit,35,0,one-time
RECURRING-MONTHLY-UPI-NETFLIX-3358029248@ybl-378084,336.98,Netflix,47,1,monthly
RECURRING-MONTHLY-NACH-TATA Power-REF126804,2480.9,TATA Power,20,1,monthly
IMPS-Shell-REF656694,633.81,Shell,40,0,one-time
RECURRING-DAILY-RECURRING-MONTHLY-UPI-JOHN DOE-1424039274@okhdfcbank,128395.81,,270,1,daily
NACH-Zerodha-REF473080,7924.95,Zerodha,32,0,one-time
RECURRING-WEEKLY-UPI-HP-REF625353,814.65,HP,20,1,weekly
RECURRING-QUARTERLY-NACH-BigBasket-REF212808,1677.01,BigBasket,36,1,quarterly
IMPS-PERSON A-798955,10819.66,Flipkart,30,0,one-time
IMPS-LIC-REF717867,2423.88,LIC,28,0,one-time
UPI-LANDLORD-1805584557@okhdfcbank,35717.03,,311,0,one-time
RECURRING-DAILY-NACH-Apollo-REF551826,7599.1,Apollo,38,1,daily
UPI-KUVERA-4873875030@ybl-990904,6075.2,Kuvera,27,0,one-time
UPI-JOHN DOE-6605613279@okhdfcbank,7487.35,,270,0,one-time
UPI-GROWW-3294493797@ybl-887657,2056.74,Groww,33,0,one-time
RECURRING-QUARTERLY-UPI-Byju's-REF642702,4155.74,Byju's,20,1,quarterly
RTGS-KFC-REF805042,721.93,KFC,37,0,one-time
NEFT-UDEMY-REF752358,33379.43,Udemy,39,0,one-time
NACH-AIRTEL-873496,32882.21,Airtel,35,0,one-time
UPI-Zepto-REF158924,3068.85,Zepto,34,0,one-time
RECURRING-MONTHLY-IMPS-Razorpay-REF129907,29185.01,Razorpay,20,1,monthly
IMPS-TATA Power-REF197129,2195.17,TATA Power,20,0,one-time
RECURRING-MONTHLY-NACH-KFC-REF534967,1868.6,KFC,37,1,monthly
IMPS-Groww-REF978696,13711.38,Groww,31,0,one-time
UPI-KFC-REF897926,1372.53,KFC,37,0,one-time
UPI-Flipkart-REF797716,1043.5,Flipkart,34,0,one-time
IMPS-PERSON B-757188,9591.56,,270,0,one-time
CARD-BESCOM-REF893160,4832.95,BESCOM,29,0,one-time
NEFT-BESCOM-REF811948,4385.07,BESCOM,29,0,one-time
NEFT-AMAZON-REF822440,25911.12,Amazon,39,0,one-time
NACH-BESCOM-948787,39973.63,BESCOM,29,0,one-time
IMPS-Kuvera-REF986663,28959.65,Kuvera,27,0,one-time
IMPS-LIC-REF509166,8032.11,LIC,26,0,one-time
RECURRING-MONTHLY-NEFT-IRCTC-REF390733,9878.07,IRCTC,20,1,monthly
RTGS-BANK-REF640246,48489.38,,270,0,one-time
IMPS-Zepto-REF123608,2750.56,Zepto,29,0,one-time
RECURRING-MONTHLY-RTGS-LinkedIn Learning-REF611799,4677.71,LinkedIn Learning,20,1,monthly
RTGS-Bajaj Allianz-REF928483,5815.89,Bajaj Allianz,20,0,one-time
RECURRING-MONTHLY-NEFT-Cure.fit-REF267270,2310.21,Cure.fit,20,1,monthly
RECURRING-WEEKLY-RTGS-KFC-REF832593,638.64,KFC,37,1,weekly
UPI-UDEMY-9269913060@ybl-407982,44016.91,Udemy,35,0,one-time
CARD-Paytm-REF948855,3020.75,Paytm,20,0,one-time
RECURRING-QUARTERLY-NEFT-Medibuddy-REF431162,8928.49,Medibuddy,20,1,quarterly
CARD-56746554,586.8,KFC,37,0,one-time
UPI-MAKEMYTRIP-3385005620@ybl-428066,20783.37,MakeMyTrip,33,0,one-time
CARD-41146359,4438.97,Prime Video,40,0,one-time
RECURRING-QUARTERLY-IMPS-Google Pay-REF793588,1817.97,Google Pay,20,1,quarterly
UPI-Cure.fit-REF912167,1804.25,Cure.fit,19,0,one-time
RECURRING-MONTHLY-UPI-LIC-0680914949@ybl-983880,14825.17,LIC,26,1,monthly
UPI-MAKEMYTRIP-7387879212@ybl-248056,11980.04,MakeMyTrip,31,0,one-time
RECURRING-MONTHLY-RTGS-Airtel-REF779029,4657.99,Airtel,35,1,monthly
RECURRING-QUARTERLY-RECURRING-MONTHLY-NACH-TATA Power-REF524598,2616.12,TATA Power,20,1,quarterly
RTGS-OYO-REF659357,11826.78,OYO,30,0,one-time
RECURRING-WEEKLY-RTGS-Indigo-REF985851,1052.36,Indigo,32,1,weekly
RECURRING-MONTHLY-NACH-Medibuddy-REF987957,7337.5,Medibuddy,20,1,monthly
IMPS-PERSON B-565599,39643.83,Prime Video,40,0,one-time
NEFT-PhonePe-REF210902,3962.38,PhonePe,20,0,one-time
UPI-Ola-REF416308,5070.35,Ola,20,0,one-time
RECURRING-MONTHLY-RECURRING-QUARTERLY-NEFT-Coursera-REF409214,2839.43,Coursera,36,1,monthly
RECURRING-MONTHLY-NACH-Reliance-REF507696,1969.07,Reliance,20,1,monthly
RECURRING-WEEKLY-NEFT-PayU-REF906876,28223.9,PayU,20,1,weekly
NEFT-ICICI Pru-REF289331,3305.41,ICICI Pru,35,0,one-time
RECURRING-MONTHLY-UPI-JOHN DOE-2632073568@okhdfcbank,87482.92,,270,1,monthly
NACH-Apollo-REF373834,4164.48,Apollo,38,0,one-time
IMPS-PERSON B-478212,632.84,UberEats,29,0,one-time
RECURRING-MONTHLY-RTGS-Indigo-REF780805,1614.65,Indigo,32,1,monthly
RECURRING-MONTHLY-NACH-STARBUCKS-856815,12676.22,Starbucks,33,1,monthly
RECURRING-MONTHLY-UPI-JANE SMITH-3720785684@okhdfcbank,16906.19,,270,1,monthly
NEFT-Cure.fit-REF669655,1286.01,Cure.fit,20,0,one-time
RECURRING-MONTHLY-RECURRING-MONTHLY-NEFT-IOC-REF206966,1284.98,IOC,20,1,monthly
NACH-FORTIS-641470,16624.16,Fortis,33,0,one-time
IMPS-Moneycontrol-REF298468,19471.46,Moneycontrol,20,0,one-time
RTGS-MYNTRA-REF778416,11710.46,Myntra,36,0,one-time
CARD-49533921,1234.23,BigBasket,31,0,one-time
RTGS-BANK-REF794929,34369.64,,280,0,one-time
RTGS-Hotstar-REF549342,915.84,Hotstar,20,0,one-time
RTGS-Shell-REF454808,1913.34,Shell,39,0,one-time
RECURRING-MONTHLY-CARD-Uber-REF883502,6173.15,Uber,18,1,monthly
CARD-66453601,37379.26,Coursera,31,0,one-time
NEFT-BESCOM-REF213720,3389.41,BESCOM,29,0,one-time
RTGS-Udemy-REF884422,1274.35,Udemy,39,0,one-time
IMPS-Caltex-REF277728,1568.77,Caltex,20,0,one-time
CARD-LIC-REF501867,8304.04,LIC,28,0,one-time
RECURRING-MONTHLY-RECURRING-DAILY-NACH-Udemy-REF723534,4993.52,Udemy,40,1,monthly
RECURRING-MONTHLY-NACH-KFC-REF534967,1868.6,KFC,38,1,monthly
NEFT-Vodafone-REF873196,2658.19,Vodafone,16,0,one-time
RECURRING-MONTHLY-UPI-JANE SMITH-2948470920@okhdfcbank,18437.51,,270,1,monthly
CARD-21147726,11772.44,,270,0,one-time
RECURRING-MONTHLY-UPI-HDFC LIFE-2275745525@ybl-957742,6793.85,HDFC Life,29,1,monthly
RECURRING-MONTHLY-NEFT-Reliance-REF612487,1976.52,Reliance,20,1,monthly
UPI-JANE SMITH-1729180768@okhdfcbank,28320.96,,270,0,one-time
RECURRING-WEEKLY-IMPS-Razorpay-REF912620,29300.25,Razorpay,20,1,weekly
RTGS-Paytm-REF438012,2444.96,Paytm,20,0,one-time
UPI-Swiggy-REF247091,1478.16,Swiggy,33,0,one-time
RECURRING-MONTHLY-UPI-JANE SMITH-5024564424@okhdfcbank,98455.26,,270,1,monthly
RECURRING-DAILY-RECURRING-MONTHLY-RTGS-BigBasket-REF612183,1308.26,BigBasket,42,1,daily
RECURRING-QUARTERLY-NACH-Shell-REF156054,1326.34,Shell,38,1,quarterly
UPI-JANE SMITH-3713034785@okhdfcbank,636.24,,270,0,one-time
NEFT-PayU-REF314448,9567.01,PayU,20,0,one-time
RECURRING-QUARTERLY-NEFT-ICICI Pru-REF395516,5206.05,ICICI Pru,35,1,quarterly
RTGS-AIRTEL-REF122330,5787.07,Airtel,35,0,one-time
IMPS-PERSON B-021338,5010.61,Apollo,38,0,one-time
RECURRING-MONTHLY-UPI-ICICI PRU-1295413384@ybl-662896,13369.02,ICICI Pru,35,1,monthly
UPI-JOHN DOE-1173472626@okhdfcbank,4425.73,,270,0,one-time
RTGS-Fortis-REF937768,1783.17,Fortis,32,0,one-time
UPI-BSNL-REF643078,743.0,BSNL,22,0,one-time
RECURRING-MONTHLY-CARD-Moneycontrol-REF783934,28609.13,Moneycontrol,20,1,monthly
NACH-Amazon-REF303171,1996.78,Amazon,39,0,one-time
RECURRING-WEEKLY-IMPS-Spotify-REF681272,679.76,Spotify,48,1,weekly
NEFT-EMPLOYER-REF509400,4343.46,,270,0,one-time
CARD-Paytm-REF627749,967.34,Paytm,20,0,one-time
RECURRING-MONTHLY-UPI-JOHN DOE-7000352457@okhdfcbank,82935.21,,270,1,monthly
CARD-13130419,45199.55,,270,0,one-time
RECURRING-WEEKLY-RTGS-Reliance-REF321129,1122.13,Reliance,17,1,weekly
RECURRING-QUARTERLY-NACH-LinkedIn Learning-REF653969,1096.76,LinkedIn Learning,20,1,quarterly
RECURRING-MONTHLY-NEFT-Reliance-REF643338,1444.67,Reliance,20,1,monthly
RECURRING-MONTHLY-UPI-SPOTIFY-6887844840@ybl-608577,650.19,Spotify,56,1,monthly
RECURRING-MONTHLY-IMPS-UberEats-REF464467,784.73,UberEats,29,1,monthly
RECURRING-MONTHLY-IMPS-HP-REF633675,1734.38,HP,20,1,monthly
IMPS-Coursera-REF956932,3223.57,Coursera,31,0,one-time
RTGS-ZEPTO-REF593385,586.29,Zepto,34,0,one-time
IMPS-PhonePe-REF709320,2472.28,PhonePe,20,0,one-time
RTGS-Google Pay-REF114521,1913.61,Google Pay,20,0,one-time
UPI-CRED-1747749566@ybl-861043,17047.98,CRED,44,0,one-time
NACH-PROVIDER-011692,19111.11,,270,0,one-time
RECURRING-MONTHLY-UPI-ICICI Lombard-REF523603,6795.63,ICICI Lombard,20,1,monthly
RECURRING-QUARTERLY-CARD-BESCOM-REF163958,2924.26,BESCOM,29,1,quarterly
NEFT-PRIME VIDEO-REF039907,28069.13,Prime Video,40,0,one-time
NACH-APOLLO-977902,30241.3,Apollo,38,0,one-time
UPI-Prime Video-REF732074,799.32,Prime Video,40,0,one-time
RECURRING-MONTHLY-RTGS-Blinkit-REF113596,2349.3,Blinkit,35,1,monthly
UPI-MAKEMYTRIP-8393920822@ybl-896874,26792.04,MakeMyTrip,31,0,one-time
RECURRING-MONTHLY-CARD-ICICI Lombard-REF892242,3352.02,ICICI Lombard,18,1,monthly
IMPS-PERSON A-580953,32666.76,,320,0,one-time
NACH-MakeMyTrip-REF286506,9079.03,MakeMyTrip,31,0,one-time
RECURRING-WEEKLY-NEFT-ICICI Lombard-REF930630,9820.77,ICICI Lombard,20,1,weekly
CARD-44336742,16853.04,Fortis,32,0,one-time
UPI-CRED-3098671286@ybl-174002,11101.25,CRED,37,0,one-time
RECURRING-MONTHLY-UPI-LANDLORD-6092381096@okhdfcbank,24195.04,,283,1,monthly
RECURRING-MONTHLY-RTGS-Caltex-REF212373,1083.54,Caltex,20,1,monthly
NEFT-Vodafone-REF873196,2547.62,Vodafone,20,0,one-time
NACH-Groww-REF783410,33573.28,Groww,31,0,one-time
NACH-BigBasket-REF579300,959.02,BigBasket,36,0,one-time
NACH-Apollo-REF532100,4099.08,Apollo,44,0,one-time
CARD-65101804,34287.58,,270,0,one-time
NEFT-FLIPKART-REF629586,34247.14,Flipkart,28,0,one-time
UPI-IRCTC-REF458310,6743.46,IRCTC,20,0,one-time
NEFT-OYO-REF854306,8406.69,OYO,30,0,one-time
IMPS-Hotstar-REF388445,351.2,Hotstar,20,0,one-time
NEFT-CRED-REF996971,20052.09,CRED,37,0,one-time
RECURRING-MONTHLY-NEFT-Reliance-REF332799,1394.64,Reliance,20,1,monthly
RECURRING-MONTHLY-NEFT-Indigo-REF764265,1303.13,Indigo,32,1,monthly
RECURRING-MONTHLY-NACH-Swiggy-REF959416,1274.21,Swiggy,32,1,monthly
NEFT-EMPLOYER-REF826620,17547.54,,290,0,one-time
RECURRING-MONTHLY-CARD-IRCTC-REF369541,12539.97,IRCTC,20,1,monthly
RTGS-BANK-REF103491,34004.32,,270,0,one-time
IMPS-PERSON A-557756,26356.98,Amazon,31,0,one-time
CARD-Paytm-REF627749,1070.93,Paytm,20,0,one-time
RTGS-Netflix-REF704321,412.98,Netflix,39,0,one-time
RECURRING-MONTHLY-UPI-Cure.fit-REF258388,2971.83,Cure.fit,20,1,monthly
UPI-BESCOM-REF389076,5173.81,BESCOM,29,0,one-time
NACH-SPOTIFY-822760,31696.49,Spotify,39,0,one-time
NACH-HDFC Life-REF816780,9078.16,HDFC Life,29,0,one-time
IMPS-PERSON A-617072,22079.12,Amazon,32,0,one-time
RECURRING-MONTHLY-UPI-NETFLIX-3358029248@ybl-378084,336.98,Netflix,47,1,monthly
NEFT-Starbucks-REF932085,1039.57,Starbucks,33,0,one-time
NACH-Caltex-REF143897,1930.44,Caltex,20,0,one-time
RECURRING-QUARTERLY-RECURRING-MONTHLY-UPI-SPOTIFY-2088836418@ybl-801638,989.8,Spotify,48,1,quarterly
NEFT-EMPLOYER-REF106322,42814.36,,270,0,one-time
NACH-YouTube Premium-REF548849,250.23,YouTube Premium,20,0,one-time
RECURRING-QUARTERLY-IMPS-KFC-REF483370,1440.99,KFC,37,1,quarterly
CARD-Myntra-REF487494,3832.65,Myntra,36,0,one-time
CARD-Prime Video-REF103575,239.4,Prime Video,47,0,one-time
IMPS-PERSON B-472217,266.67,KFC,37,0,one-time
RTGS-COURSERA-REF813000,47858.64,Coursera,31,0,one-time
UPI-PRIME VIDEO-3957945019@ybl-570934,14695.53,Prime Video,43,0,one-time
RECURRING-MONTHLY-IMPS-Hotstar-REF179317,738.19,Hotstar,18,1,monthly
CARD-Apollo-REF737671,9635.29,Apollo,38,0,one-time
NEFT-MYNTRA-REF336550,29933.6,Myntra,36,0,one-time
RECURRING-QUARTERLY-NACH-BigBasket-REF929702,909.1,BigBasket,33,1,quarterly
UPI-Zomato-REF278292,940.65,Zomato,28,0,one-time
RECURRING-MONTHLY-CARD-ICICI Lombard-REF892242,2923.43,ICICI Lombard,20,1,monthly
IMPS-PERSON B-324047,845.27,BigBasket,30,0,one-time
NEFT-Unacademy-REF750033,3244.17,Unacademy,20,0,one-time
CARD-50943668,13386.5,MakeMyTrip,31,0,one-time
IMPS-PERSON B-050043,9728.67,Myntra,43,0,one-time
RECURRING-MONTHLY-RECURRING-MONTHLY-RTGS-Spotify-REF900827,469.91,Spotify,48,1,monthly
