narration,amount,direction,channel,merchant,is_income
UPI-AMEX-4316527077@ybl-836894,16186.8,debit,upi,AmEx,0
IMPS-IRCTC-REF274395,2665.29,debit,neft,IRCTC,0
RTGS-HP-REF206516,1501.51,debit,rtgs,HP,0
UPI-LinkedIn Learning-REF725880,1548.15,debit,upi,LinkedIn Learning,0
IMPS-PERSON A-862851,10370.29,debit,imps,Netflix,0
CARD-Blinkit-REF975592,2167.89,debit,card,Blinkit,0
RTGS-YouTube Premium-REF344899,196.12,debit,rtgs,YouTube Premium,0
NACH-BookMyShow-REF275854,280.27,debit,nach,BookMyShow,0
UPI-LANDLORD-4941847827@ybl,30375.16,debit,imps,,0
REFUND-CARD-26364567,30656.86,credit,neft,Prime Video,1
UPI-LANDLORD-1559741097@ybl,1193.45,debit,upi,,0
CARD-BESCOM-REF843854,3856.17,debit,card,BESCOM,0
UPI-JANE SMITH-5778424367@okhdfcbank,31336.2,debit,upi,,0
NEFT-IOC-REF735432,1171.38,debit,neft,IOC,0
IMPS-MakeMyTrip-REF336125,2084.7,debit,imps,MakeMyTrip,0
NACH-APOLLO-672495,26933.1,debit,nach,Apollo,0
RTGS-Amazon-REF464809,3064.26,debit,rtgs,Amazon,0
INTEREST-NACH-PROVIDER-353759,22524.98,credit,nach,,1
NEFT-Unacademy-REF999127,1453.82,debit,neft,Unacademy,0
IMPS-LIC-REF717867,2423.88,debit,imps,LIC,0
CARD-04761031,1324.01,debit,neft,BigBasket,0
IMPS-Kuvera-REF625881,32011.53,debit,imps,Kuvera,0
RTGS-Amazon-REF464809,2631.15,debit,rtgs,Amazon,0
CARD-IOC-REF130305,1667.22,debit,card,IOC,0
RTGS-AIRTEL-REF782517,49349.04,debit,rtgs,Airtel,0
NACH-HDFC Life-REF816780,9593.98,debit,nach,HDFC Life,0
RTGS-INDIGO-REF682494,925.42,debit,rtgs,Indigo,0
UPI-LANDLORD-1281987207@okhdfcbank,41110.75,debit,upi,,0
INTEREST-IMPS-PERSON B-565599,39643.83,credit,imps,Prime Video,1
UPI-LANDLORD-1144647002@okhdfcbank,18332.71,debit,upi,,0
UPI-Ola-REF416308,4489.41,debit,upi,Ola,0
UPI-LANDLORD-2433852964@okhdfcbank,7865.96,debit,upi,,0
RTGS-NETFLIX-REF029670,33672.95,debit,rtgs,Netflix,0
RTGS-Shell-REF454808,1913.34,debit,rtgs,Shell,0
RTGS-Byju's-REF307032,3145.78,debit,rtgs,Byju's,0
IMPS-Razorpay-REF146077,6839.07,debit,imps,Razorpay,0
NACH-SWIGGY-265985,194.23,debit,nach,Swiggy,0
CARD-LinkedIn Learning-REF766493,1374.77,debit,card,LinkedIn Learning,0
RTGS-Netflix-REF198949,981.34,debit,rtgs,Netflix,0
UPI-CRED-3532896106@ybl-936617,17946.11,debit,upi,CRED,0
IMPS-Bajaj Allianz-REF227635,8321.54,debit,upi,Bajaj Allianz,0
NEFT-CRED-REF996971,22810.59,debit,neft,CRED,0
RTGS-KFC-REF993148,1804.88,debit,rtgs,KFC,0
RTGS-APOLLO-REF300121,9293.8,debit,rtgs,Apollo,0
CARD-HDFC Life-REF144793,9076.29,debit,card,HDFC Life,0
IMPS-PERSON B-069226,7661.74,debit,imps,,0
IMPS-HP-REF153450,1122.93,debit,imps,HP,0
INTEREST-IMPS-PERSON B-805943,32821.89,credit,imps,Amazon,1
UPI-Bajaj Allianz-REF542793,9654.79,debit,upi,Bajaj Allianz,0
IMPS-PERSON B-050043,8930.76,debit,imps,Myntra,0
NEFT-IOC-REF735432,1227.37,debit,neft,IOC,0
UPI-ICICI PRU-5105578047@ybl-759256,7900.08,debit,upi,ICICI Pru,0
NACH-PROVIDER-271903,49372.4,debit,nach,,0
CARD-Uber-REF207135,12004.13,debit,neft,Uber,0
NACH-Coursera-REF675661,5038.12,debit,nach,Coursera,0
NEFT-Myntra-REF488183,3492.48,debit,neft,Myntra,0
CARD-LIC-REF501867,8304.04,debit,card,LIC,0
UPI-JANE SMITH-1729180768@okhdfcbank,27495.55,debit,upi,,0
UPI-JANE SMITH-8690795519@okhdfcbank,12081.48,debit,upi,,0
CARD-Groww-REF512278,32686.3,debit,card,Groww,0
RTGS-BANK-REF563223,24011.84,debit,rtgs,,0
NEFT-IOC-REF206966,1278.44,debit,neft,IOC,0
UPI-UBEREATS-6704010684@ybl-876265,626.95,debit,upi,UberEats,0
NACH-Upstox-REF574719,46735.01,debit,nach,Upstox,0
IMPS-PERSON B-961368,3620.85,debit,imps,,0
NACH-Zerodha-REF473080,7494.4,debit,nach,Zerodha,0
CARD-Zerodha-REF687869,18615.05,debit,card,Zerodha,0
UPI-LANDLORD-6090198713@ybl,48755.02,debit,upi,,0
UPI-LANDLORD-4941847827@okhdfcbank,30375.16,debit,upi,,0
IMPS-IRCTC-REF658685,3885.79,debit,neft,IRCTC,0
NACH-Hotstar-REF171325,636.55,debit,nach,Hotstar,0
UPI-JANE SMITH-5782032834@okhdfcbank,28487.07,debit,upi,,0
UPI-Jio-REF849850,929.41,debit,upi,Jio,0
NACH-BigBasket-REF212808,1634.84,debit,nach,BigBasket,0
UPI-BookMyShow-REF895657,997.53,debit,upi,BookMyShow,0
NEFT-Razorpay-REF450782,8862.58,debit,neft,Razorpay,0
UPI-Skyscanner-REF160853,2121.15,debit,upi,Skyscanner,0
NEFT-Reliance-REF332799,1394.64,debit,neft,Reliance,0
CARD-Indigo-REF254237,1529.11,debit,card,Indigo,0
CARD-13130419,44304.06,debit,card,,0
IMPS-Shell-REF305506,730.8,debit,imps,Shell,0
IMPS-PERSON A-611614,31129.93,debit,imps,Jio,0
IMPS-PERSON B-021338,5010.61,debit,imps,Apollo,0
RTGS-Uber-REF171699,11295.55,debit,rtgs,Uber,0
NEFT-Caltex-REF376322,1542.46,debit,neft,Caltex,0
UPI-Uber-REF600131,7286.69,debit,upi,Uber,0
IMPS-Flipkart-REF212597,3056.65,debit,imps,Flipkart,0
RTGS-BookMyShow-REF617475,490.54,debit,rtgs,BookMyShow,0
INCOME-TRANSFER-IN-NEFT-EMPLOYER-REF453636,35342.63,credit,neft,,1
IMPS-1mg-REF181546,9700.38,debit,imps,1mg,0
UPI-Fortis-REF236103,7732.05,debit,upi,Fortis,0
PAYMENT-RECEIVED-IMPS-PERSON A-523467,16874.79,credit,card,Spotify,1
UPI-LANDLORD-5420346716@ybl,25494.71,debit,upi,,0
RTGS-JIO-REF260431,44282.11,debit,rtgs,Jio,0
RTGS-Razorpay-REF833419,39418.8,debit,rtgs,Razorpay,0
UPI-LIC-4024358383@ybl-983880,13729.86,debit,upi,LIC,0
CARD-Fortis-REF244934,10814.89,debit,card,Fortis,0
NEFT-Moneycontrol-REF608145,32297.44,debit,neft,Moneycontrol,0
UPI-CRED-4356428134@ybl-255929,15931.96,debit,neft,CRED,0
NEFT-APOLLO-REF620146,9850.82,debit,neft,Apollo,0
IMPS-1mg-REF693251,6409.85,debit,imps,1mg,0
UPI-LANDLORD-9114045829@ybl,18655.0,debit,upi,,0
UPI-KFC-3638736849@ybl-457009,48361.33,debit,upi,KFC,0
IMPS-Udemy-REF901180,2374.61,debit,imps,Udemy,0
UPI-Kuvera-REF563762,24251.86,debit,upi,Kuvera,0
IMPS-YouTube Premium-REF170576,927.49,debit,imps,YouTube Premium,0
NACH-Blinkit-REF115367,2746.25,debit,nach,Blinkit,0
NEFT-IOC-REF416766,1877.26,debit,imps,IOC,0
UPI-Upstox-REF335483,46831.04,debit,upi,Upstox,0
RTGS-ZOMATO-REF120530,4796.29,debit,rtgs,Zomato,0
UPI-Shell-REF276110,647.01,debit,upi,Shell,0
RTGS-CRED-REF386931,23139.37,debit,imps,CRED,0
UPI-FORTIS-1873510890@ybl-637193,10036.23,debit,upi,Fortis,0
UPI-1mg-REF772431,6322.73,debit,upi,1mg,0
NACH-FORTIS-641470,15799.8,debit,nach,Fortis,0
UPI-Vodafone-REF918329,3268.85,debit,upi,Vodafone,0
CARD-UberEats-REF561181,352.28,debit,card,UberEats,0
CARD-Skyscanner-REF339921,5388.36,debit,imps,Skyscanner,0
NACH-OYO-971179,44297.4,debit,nach,OYO,0
RTGS-Airtel-REF623647,1384.13,debit,rtgs,Airtel,0
UPI-JANE SMITH-5090762025@okhdfcbank,34750.78,debit,imps,,0
RTGS-Blinkit-REF430360,712.38,debit,card,Blinkit,0
UPI-ICICI PRU-1295413384@ybl-662896,13369.02,debit,upi,ICICI Pru,0
CARD-Groww-REF512278,27208.04,debit,card,Groww,0
IMPS-YouTube Premium-REF925209,232.69,debit,imps,YouTube Premium,0
NEFT-HDFC Life-REF228774,5562.74,debit,imps,HDFC Life,0
CARD-BESCOM-REF163958,2924.26,debit,card,BESCOM,0
IMPS-Upstox-REF856288,6746.92,debit,imps,Upstox,0
NEFT-1mg-REF819145,9671.87,debit,card,1mg,0
IMPS-Byju's-REF268547,4017.53,debit,imps,Byju's,0
RTGS-LIC-REF884087,10652.31,debit,upi,LIC,0
NEFT-IOC-REF416766,1877.26,debit,neft,IOC,0
UPI-SPOTIFY-5399729941@ybl-477278,448.67,debit,upi,Spotify,0
CARD-Cure.fit-REF247675,1067.82,debit,imps,Cure.fit,0
UPI-NETFLIX-7432403029@ybl-344093,243.3,debit,upi,Netflix,0
IMPS-PERSON A-604264,1091.38,debit,imps,,0
IMPS-Myntra-REF946185,3943.42,debit,imps,Myntra,0
NEFT-Shell-REF257875,1381.52,debit,imps,Shell,0
IMPS-PERSON B-848968,7608.59,debit,imps,Skyscanner,0
UPI-ICICI PRU-7302066593@ybl-674253,12209.99,debit,upi,ICICI Pru,0
RTGS-Myntra-REF442174,4352.5,debit,rtgs,Myntra,0
RTGS-BSNL-REF265062,4533.38,debit,rtgs,BSNL,0
NACH-Zomato-REF400128,1067.08,debit,nach,Zomato,0
IMPS-Coursera-REF956932,2995.38,debit,imps,Coursera,0
NEFT-Razorpay-REF102792,35960.22,debit,neft,Razorpay,0
NACH-BESCOM-REF931387,3169.96,debit,nach,BESCOM,0
CARD-50943668,12026.45,debit,card,MakeMyTrip,0
NACH-CRED-REF977830,21452.44,debit,neft,CRED,0
UPI-Byju's-REF757459,4517.99,debit,upi,Byju's,0
INTEREST-IMPS-PERSON A-117037,48449.38,credit,imps,,1
CARD-Apollo-REF642727,1861.61,debit,card,Apollo,0
NEFT-OYO-REF928954,46319.23,debit,neft,OYO,0
UPI-JANE SMITH-0060436831@okhdfcbank,15521.75,debit,upi,,0
INCOME-REFUND-RTGS-BANK-REF515853,5052.04,credit,rtgs,,1
UPI-JOHN DOE-1072146905@okhdfcbank,23155.96,debit,upi,,0
CARD-Bajaj Allianz-REF549074,9313.85,debit,neft,Bajaj Allianz,0
UPI-ZERODHA-5745817402@ybl-748401,7333.9,debit,upi,Zerodha,0
IMPS-PERSON B-328129,771.92,debit,imps,Swiggy,0
NEFT-Groww-REF836755,13546.55,debit,neft,Groww,0
UPI-JANE SMITH-7304327723@okhdfcbank,43861.86,debit,upi,,0
IMPS-PERSON A-611614,31606.16,debit,imps,Jio,0
RTGS-SWIGGY-REF949585,1303.26,debit,rtgs,Swiggy,0
NEFT-PhonePe-REF325479,4362.91,debit,neft,PhonePe,0
NACH-PROVIDER-176186,35244.97,debit,nach,,0
CARD-BSNL-REF494593,794.04,debit,neft,BSNL,0
NEFT-Groww-REF964370,5414.91,debit,neft,Groww,0
CARD-Zerodha-REF687869,17551.48,debit,card,Zerodha,0
NACH-Unacademy-REF459087,2560.96,debit,card,Unacademy,0
REFUND-NEFT-FLIPKART-REF629586,34247.14,credit,neft,Flipkart,1
NEFT-Hotstar-REF481677,729.85,debit,neft,Hotstar,0
IMPS-HDFC Life-REF711126,6474.21,debit,imps,HDFC Life,0
NACH-PROVIDER-271903,49372.4,debit,nach,,0
CARD-OYO-REF667860,4531.48,debit,card,OYO,0
CARD-YouTube Premium-REF281012,278.63,debit,card,YouTube Premium,0
IMPS-PERSON B-478212,632.84,debit,imps,UberEats,0
CARD-YouTube Premium-REF359120,508.37,debit,card,YouTube Premium,0
NEFT-ICICI Pru-REF451455,5306.75,debit,imps,ICICI Pru,0
UPI-AMEX-4316527077@ybl-836894,16038.35,debit,upi,AmEx,0
IMPS-1mg-REF118567,5644.09,debit,imps,1mg,0
NEFT-Cure.fit-REF381849,882.58,debit,upi,Cure.fit,0
RTGS-Hotstar-REF370060,345.54,debit,rtgs,Hotstar,0
INTEREST-IMPS-PERSON B-060328,38221.68,credit,card,Myntra,1
NACH-Medibuddy-REF987957,8629.73,debit,nach,Medibuddy,0
UPI-JOHN DOE-8003919087@okhdfcbank,28589.03,debit,upi,,0
NEFT-FLIPKART-REF520540,45231.86,debit,neft,Flipkart,0
UPI-LANDLORD-2378718345@okhdfcbank,25909.42,debit,upi,,0
RTGS-PRIME VIDEO-REF601411,14232.96,debit,rtgs,Prime Video,0
UPI-PayU-REF538482,39064.56,debit,upi,PayU,0
RECEIVED-CASHBACK-UPI-LANDLORD-2583295001@okhdfcbank,107249.45,credit,upi,,1
CARD-Vodafone-REF988200,3262.51,debit,card,Vodafone,0
PAYMENT-RECEIVED-UPI-JOHN DOE-5750309883@okhdfcbank,80457.9,credit,upi,,1
IMPS-Cure.fit-REF203945,2101.61,debit,imps,Cure.fit,0
RECEIVED-UPI-BLINKIT-2624835941@ybl-076970,28797.96,credit,upi,Blinkit,1
IMPS-LIC-REF856554,2632.9,debit,imps,LIC,0
UPI-JOHN DOE-5559156813@ybl,17665.57,debit,upi,,0
IMPS-UberEats-REF472799,1101.37,debit,imps,UberEats,0
UPI-LANDLORD-5733168887@okhdfcbank,20361.03,debit,imps,,0
RTGS-Spotify-REF926329,996.67,debit,rtgs,Spotify,0
IMPS-PERSON A-604264,1191.44,debit,imps,,0
IMPS-PERSON B-159330,277.64,debit,imps,Blinkit,0
RTGS-NETFLIX-REF029670,32272.97,debit,rtgs,Netflix,0
INTEREST-IMPS-PERSON A-117037,49802.96,credit,imps,,1
RTGS-APOLLO-REF300121,9293.8,debit,rtgs,Apollo,0
NACH-YouTube Premium-REF385737,989.75,debit,card,YouTube Premium,0
UPI-Reliance-REF879791,1065.19,debit,upi,Reliance,0
NACH-AIRTEL-693779,389.69,debit,nach,Airtel,0
CARD-Cure.fit-REF853087,2063.49,debit,card,Cure.fit,0
CARD-Fortis-REF244934,9990.95,debit,card,Fortis,0
INTEREST-IMPS-PERSON B-805943,32821.89,credit,imps,Amazon,1
RTGS-YouTube Premium-REF843307,871.8,debit,rtgs,YouTube Premium,0
CARD-IOC-REF130305,1757.49,debit,card,IOC,0
UPI-LIC-8809668739@ybl-843251,6926.02,debit,upi,LIC,0
CARD-Upstox-REF570408,17463.41,debit,card,Upstox,0
UPI-Myntra-REF364648,2155.38,debit,upi,Myntra,0
IMPS-1mg-REF321352,1999.26,debit,imps,1mg,0
NACH-Zerodha-REF925864,14474.38,debit,nach,Zerodha,0
NACH-BESCOM-REF259432,2960.05,debit,nach,BESCOM,0
NEFT-Blinkit-REF469159,2576.31,debit,neft,Blinkit,0
NACH-Apollo-REF466764,2393.14,debit,nach,Apollo,0
UPI-LANDLORD-9890659418@ybl,42047.87,debit,upi,,0
CARD-BESCOM-REF961866,4192.69,debit,card,BESCOM,0
UPI-JIO-6679560408@ybl-396324,25715.74,debit,upi,Jio,0
UPI-Upstox-REF335483,47088.32,debit,upi,Upstox,0
NACH-TATA Power-REF922336,4413.45,debit,nach,TATA Power,0
CARD-Caltex-REF277541,1291.83,debit,card,Caltex,0
PAYMENT-RECEIVED-TRANSFER-IN-IMPS-PERSON B-755455,12609.74,credit,imps,Zepto,1
INTEREST-INTEREST-UPI-ZEPTO-8371094089@ybl-833885,12321.96,credit,upi,Zepto,1
NEFT-Spotify-REF189863,752.29,debit,neft,Spotify,0
UPI-LANDLORD-3205082843@okhdfcbank,45642.58,debit,upi,,0
NEFT-Medibuddy-REF363321,7784.31,debit,neft,Medibuddy,0
IMPS-HP-REF522369,1462.83,debit,imps,HP,0
NEFT-Reliance-REF598171,1670.69,debit,neft,Reliance,0
NACH-Amazon-REF303171,1996.78,debit,nach,Amazon,0
IMPS-Uber-REF976030,8719.96,debit,imps,Uber,0
CARD-BESCOM-REF163958,2526.13,debit,card,BESCOM,0
RTGS-Blinkit-REF113596,2349.3,debit,rtgs,Blinkit,0
UPI-CRED-0265395460@ybl-786772,12724.71,debit,upi,CRED,0
IMPS-MakeMyTrip-REF336125,2084.7,debit,imps,MakeMyTrip,0
REFUND-RTGS-FLIPKART-REF832535,38232.8,credit,rtgs,Flipkart,1
UPI-Udemy-REF672106,1951.44,debit,upi,Udemy,0
NACH-HDFC Life-REF816780,9078.16,debit,nach,HDFC Life,0
UPI-JANE SMITH-7883425250@ybl,9124.42,debit,upi,,0
UPI-Practo-REF406414,4939.71,debit,upi,Practo,0
NACH-MAKEMYTRIP-672539,39967.17,debit,nach,MakeMyTrip,0
IMPS-TATA Power-REF465061,2363.32,debit,imps,TATA Power,0
NACH-ZEPTO-546142,890.47,debit,nach,Zepto,0
NEFT-Groww-REF743418,22784.38,debit,neft,Groww,0
UPI-NETFLIX-0957683750@ybl-759571,397.51,debit,upi,Netflix,0
IMPS-BSNL-REF190999,3891.37,debit,imps,BSNL,0
UPI-Fortis-REF668468,8211.48,debit,upi,Fortis,0
NACH-PROVIDER-395764,119.28,debit,nach,,0
RTGS-Cure.fit-REF377161,1916.98,debit,rtgs,Cure.fit,0
NEFT-Razorpay-REF450782,8862.58,debit,neft,Razorpay,0
REIMBURSEMENT-UPI-JOHN DOE-0407714528@okhdfcbank,115140.37,credit,upi,,1
IMPS-ICICI Pru-REF878773,8178.25,debit,imps,ICICI Pru,0
TRANSFER-IN-IMPS-PERSON A-595224,24112.51,credit,imps,Myntra,1
NACH-ICICI Lombard-REF976631,9449.92,debit,nach,ICICI Lombard,0
NEFT-Paytm-REF874471,3438.14,debit,neft,Paytm,0
PAYMENT-RECEIVED-REFUND-IMPS-PERSON B-784043,31637.96,credit,imps,,1
NEFT-MakeMyTrip-REF166790,13180.36,debit,imps,MakeMyTrip,0
UPI-JOHN DOE-0318642081@okhdfcbank,29101.48,debit,upi,,0
CARD-Flipkart-REF982664,3153.57,debit,card,Flipkart,0
INTEREST-REIMBURSEMENT-UPI-MYNTRA-2250745536@ybl-196460,9225.31,credit,upi,Myntra,1
CARD-Indigo-REF863216,1302.0,debit,card,Indigo,0
UPI-KFC-6563349490@ybl-701975,283.17,debit,upi,KFC,0
IMPS-PhonePe-REF902285,2747.13,debit,card,PhonePe,0
CARD-Starbucks-REF177892,937.23,debit,card,Starbucks,0
RTGS-BANK-REF715858,41209.68,debit,rtgs,,0
NACH-Amazon-REF556231,2284.06,debit,nach,Amazon,0
NACH-Groww-REF308631,46841.3,debit,nach,Groww,0
RTGS-Swiggy-REF862469,1225.82,debit,rtgs,Swiggy,0
UPI-HDFC LIFE-2281404453@ybl-230435,12052.99,debit,upi,HDFC Life,0
NEFT-BigBasket-REF830164,2831.49,debit,neft,BigBasket,0
CASHBACK-CARD-07345522,32004.04,credit,card,Amazon,1
IMPS-Fortis-REF441487,5977.93,debit,imps,Fortis,0
CARD-24376218,34958.34,debit,neft,,0
NACH-Prime Video-REF868168,311.39,debit,nach,Prime Video,0
CARD-49533921,1234.23,debit,card,BigBasket,0
NEFT-Shell-REF293341,1488.05,debit,neft,Shell,0
CARD-Zomato-REF708290,627.37,debit,card,Zomato,0
IMPS-Vodafone-REF305788,4890.67,debit,imps,Vodafone,0
NEFT-BigBasket-REF814394,2930.26,debit,neft,BigBasket,0
RTGS-YouTube Premium-REF544494,543.49,debit,rtgs,YouTube Premium,0
UPI-LIC-1328316630@ybl-774768,14444.15,debit,upi,LIC,0
CARD-IOC-REF944849,1029.47,debit,card,IOC,0
INTEREST-NACH-PROVIDER-353759,22524.98,credit,nach,,1
NACH-INDIGO-951414,1404.75,debit,nach,Indigo,0
CARD-64080448,22267.05,debit,neft,Myntra,0
NEFT-Apollo-REF827313,6600.92,debit,neft,Apollo,0
TRANSFER-IN-UPI-LANDLORD-6736384200@okhdfcbank,116445.67,credit,upi,,1
NACH-NETFLIX-976247,18074.26,debit,nach,Netflix,0
CARD-Google Pay-REF855861,4843.49,debit,card,Google Pay,0
NEFT-ICICI Lombard-REF754261,3139.62,debit,neft,ICICI Lombard,0
RTGS-JIO-REF260431,44282.11,debit,rtgs,Jio,0
CARD-Zerodha-REF330416,21205.35,debit,neft,Zerodha,0
NEFT-Shell-REF710938,1588.79,debit,neft,Shell,0
NEFT-Cure.fit-REF267270,2923.82,debit,neft,Cure.fit,0
RTGS-BIGBASKET-REF766727,1407.23,debit,rtgs,BigBasket,0
NACH-YouTube Premium-REF619274,428.73,debit,nach,YouTube Premium,0
UPI-SPOTIFY-1596420015@ybl-497079,733.09,debit,imps,Spotify,0
UPI-BESCOM-REF808268,2668.74,debit,upi,BESCOM,0
IMPS-YouTube Premium-REF674165,974.67,debit,imps,YouTube Premium,0
CARD-Uber-REF868840,12362.98,debit,card,Uber,0
CARD-1mg-REF535979,2700.13,debit,card,1mg,0
RTGS-SHELL-REF781312,1542.56,debit,rtgs,Shell,0
REFUND-UPI-MYNTRA-1195496878@ybl-926442,26340.14,credit,upi,Myntra,1
IMPS-Shell-REF391159,768.27,debit,neft,Shell,0
CARD-06214591,1634.17,debit,card,Shell,0
PAYMENT-RECEIVED-IMPS-PERSON A-523467,16874.79,credit,imps,Spotify,1
CARD-Apollo-REF916684,8246.31,debit,card,Apollo,0
RTGS-Reliance-REF321129,1127.04,debit,rtgs,Reliance,0
UPI-JANE SMITH-5778424367@okhdfcbank,31336.2,debit,upi,,0
CARD-Skyscanner-REF933118,11066.6,debit,card,Skyscanner,0
UPI-BigBasket-REF692829,2397.25,debit,upi,BigBasket,0
NACH-Groww-REF269490,37933.25,debit,nach,Groww,0
NACH-Flipkart-REF533859,3352.51,debit,neft,Flipkart,0
UPI-Vodafone-REF717212,1434.33,debit,upi,Vodafone,0
CARD-KFC-REF507199,1002.3,debit,card,KFC,0
NACH-Skyscanner-REF547973,5998.39,debit,nach,Skyscanner,0
CARD-Apollo-REF737671,9635.29,debit,card,Apollo,0
RECEIVED-UPI-JOHN DOE-0220212633@okhdfcbank,79614.43,credit,upi,,1
UPI-Myntra-REF431876,3407.05,debit,upi,Myntra,0
CARD-UberEats-REF528949,609.72,debit,card,UberEats,0
RTGS-Paytm-REF951510,2586.98,debit,rtgs,Paytm,0
CARD-50199579,15051.9,debit,neft,Apollo,0
IMPS-Ola-REF458346,3469.4,debit,imps,Ola,0
RTGS-Vodafone-REF869080,2011.3,debit,rtgs,Vodafone,0
REIMBURSEMENT-UPI-MYNTRA-5857069509@ybl-644864,25714.38,credit,upi,Myntra,1
NACH-TATA Power-REF197719,3113.58,debit,neft,TATA Power,0
UPI-Kuvera-REF328907,48670.72,debit,upi,Kuvera,0
UPI-BESCOM-3628744273@ybl-611308,41512.76,debit,upi,BESCOM,0
IMPS-PERSON B-478212,556.46,debit,imps,UberEats,0
NACH-HP-REF252952,957.52,debit,card,HP,0
IMPS-PERSON A-309376,6792.03,debit,imps,,0
REIMBURSEMENT-CARD-27653545,42855.78,credit,card,Prime Video,1
NACH-Myntra-REF504457,1348.41,debit,nach,Myntra,0
IMPS-PERSON A-337740,38911.42,debit,imps,,0
CARD-PhonePe-REF412678,1543.52,debit,card,PhonePe,0
IMPS-Kuvera-REF577547,16659.89,debit,card,Kuvera,0
CARD-Flipkart-REF982664,3153.57,debit,card,Flipkart,0
NACH-TATA Power-REF524598,2951.91,debit,nach,TATA Power,0
UPI-UberEats-REF103545,343.29,debit,upi,UberEats,0
NEFT-Coursera-REF983960,3198.58,debit,neft,Coursera,0
NACH-Cure.fit-REF353832,1993.34,debit,nach,Cure.fit,0
IMPS-Coursera-REF129767,2054.97,debit,imps,Coursera,0
IMPS-PERSON A-054605,1671.93,debit,imps,Indigo,0
RTGS-Paytm-REF438012,2503.45,debit,rtgs,Paytm,0
NEFT-Prime Video-REF240491,312.59,debit,neft,Prime Video,0
UPI-Prime Video-REF853489,570.81,debit,upi,Prime Video,0
IMPS-Vodafone-REF909822,2444.47,debit,imps,Vodafone,0
REIMBURSEMENT-UPI-ZEPTO-4280877936@ybl-018915,5038.84,credit,upi,Zepto,1
UPI-Fortis-REF236103,8406.2,debit,neft,Fortis,0
CARD-BSNL-REF964975,696.28,debit,card,BSNL,0
IMPS-Myntra-REF558911,2417.62,debit,imps,Myntra,0
NACH-Google Pay-REF104965,3220.7,debit,nach,Google Pay,0
UPI-1mg-REF502477,2319.4,debit,upi,1mg,0
NACH-OYO-REF301180,13852.03,debit,nach,OYO,0
IMPS-KFC-REF490522,655.63,debit,imps,KFC,0
CARD-Jio-REF441445,3537.56,debit,card,Jio,0
NEFT-Prime Video-REF283741,253.25,debit,neft,Prime Video,0
TRANSFER-IN-UPI-JANE SMITH-4095724861@okhdfcbank,111090.13,credit,upi,,1
NEFT-OYO-REF355207,10954.62,debit,neft,OYO,0
NACH-INDIGO-726423,1440.21,debit,nach,Indigo,0
CARD-LinkedIn Learning-REF865987,715.38,debit,upi,LinkedIn Learning,0
NEFT-MakeMyTrip-REF831186,4799.74,debit,imps,MakeMyTrip,0
UPI-MakeMyTrip-REF845346,2112.12,debit,upi,MakeMyTrip,0
IMPS-PhonePe-REF902285,2292.54,debit,imps,PhonePe,0
UPI-JOHN DOE-8003919087@okhdfcbank,25490.36,debit,upi,,0
NACH-BSNL-REF132851,4477.5,debit,nach,BSNL,0
CARD-Vodafone-REF141415,3184.25,debit,card,Vodafone,0
INCOME-RTGS-BIGBASKET-REF917751,34103.97,credit,upi,BigBasket,1
CARD-Prime Video-REF951985,320.78,debit,card,Prime Video,0
NACH-PROVIDER-943007,42910.28,debit,nach,,0
UPI-LANDLORD-2433852964@okhdfcbank,7865.96,debit,upi,,0
CARD-Starbucks-REF177892,862.94,debit,card,Starbucks,0
UPI-Upstox-REF300460,46231.45,debit,imps,Upstox,0
CARD-Reliance-REF513873,1305.28,debit,card,Reliance,0
NEFT-Caltex-REF397108,1236.12,debit,imps,Caltex,0
NEFT-Bajaj Allianz-REF225826,8475.74,debit,neft,Bajaj Allianz,0
UPI-JANE SMITH-3288210876@ybl,20062.71,debit,upi,,0
CARD-55407680,10698.57,debit,card,Airtel,0
UPI-BESCOM-REF389076,4235.85,debit,upi,BESCOM,0
UPI-ICICI PRU-1604557509@ybl-413166,5070.33,debit,upi,ICICI Pru,0
IMPS-PERSON B-775789,1757.16,debit,imps,Indigo,0
NACH-MakeMyTrip-REF286506,9079.03,debit,imps,MakeMyTrip,0
NACH-HDFC Life-REF535261,8215.15,debit,neft,HDFC Life,0
NACH-Skyscanner-REF547973,5003.45,debit,neft,Skyscanner,0
CASHBACK-IMPS-PERSON B-665714,9237.77,credit,imps,,1
CARD-28477268,2187.2,debit,card,Apollo,0
UPI-SPOTIFY-2088836418@ybl-801638,989.8,debit,upi,Spotify,0
IMPS-CRED-REF806769,40177.21,debit,imps,CRED,0
RTGS-NETFLIX-REF795172,21427.12,debit,upi,Netflix,0
IMPS-Vodafone-REF957405,3325.35,debit,imps,Vodafone,0
NEFT-ICICI Pru-REF451455,5306.75,debit,neft,ICICI Pru,0
INTEREST-PAYMENT-RECEIVED-UPI-JANE SMITH-5009030378@okhdfcbank,15637.74,credit,upi,,1
IMPS-PERSON B-741666,1237.22,debit,imps,Shell,0
RTGS-Upstox-REF471837,29026.39,debit,rtgs,Upstox,0
NEFT-OYO-REF928954,46319.23,debit,neft,OYO,0
NEFT-Spotify-REF189863,752.29,debit,neft,Spotify,0
CARD-TATA Power-REF723488,4559.23,debit,card,TATA Power,0
CARD-Uber-REF883502,6173.15,debit,card,Uber,0
UPI-LANDLORD-7209074766@ybl,16991.46,debit,neft,,0
